   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ATNState.py:71(ATNState)
        1    0.000    0.000    0.000    0.000 ATNType.py:10(ATNType)
        2    0.000    0.000    0.000    0.000 ATNType.py:15(fromOrdinal)
        1    0.000    0.000    0.000    0.000 ATNType.py:6(<module>)
        1    0.000    0.000    0.000    0.000 Accuracy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Accuracy.py:49(AccuracyStats)
        1    0.000    0.000    0.003    0.003 BufferedTokenStream.py:16(<module>)
        1    0.000    0.000    0.000    0.000 BufferedTokenStream.py:24(TokenStream)
        1    0.000    0.000    0.000    0.000 BufferedTokenStream.py:29(BufferedTokenStream)
        1    0.000    0.000    0.000    0.000 CNN.py:1(<module>)
        1    0.000    0.000    0.000    0.000 CNN.py:1074(DepthwiseSeparableConv2d)
        1    0.000    0.000    0.000    0.000 CNN.py:1169(GaborConv1d)
     3507    0.018    0.000    0.023    0.000 CNN.py:1452(get_padding_elem)
        1    0.000    0.000    0.000    0.000 CNN.py:28(SincConv)
        1    0.000    0.000    0.000    0.000 CNN.py:313(Conv1d)
       38    0.000    0.000    0.162    0.004 CNN.py:358(__init__)
     3507    0.050    0.000  384.254    0.110 CNN.py:404(forward)
     3507    0.016    0.000   10.210    0.003 CNN.py:447(_manage_padding)
        1    0.000    0.000    0.000    0.000 CNN.py:506(Conv2d)
        1    0.000    0.000    0.000    0.000 CNN.py:713(Conv2dWithConstraint)
        1    0.000    0.000    0.000    0.000 CNN.py:779(ConvTranspose1d)
        1    0.000    0.000    0.000    0.000 CNN.py:994(DepthwiseSeparableConv1d)
        1    0.000    0.000    0.000    0.000 Chunk.py:10(TagChunk)
        1    0.000    0.000    0.000    0.000 Chunk.py:23(TextChunk)
        1    0.000    0.000    0.000    0.000 Chunk.py:7(<module>)
        1    0.000    0.000    0.000    0.000 Chunk.py:7(Chunk)
        1    0.000    0.000    0.000    0.000 CommonTokenFactory.py:11(<module>)
        1    0.000    0.000    0.000    0.000 CommonTokenFactory.py:13(TokenFactory)
        1    0.000    0.000    0.000    0.000 CommonTokenFactory.py:17(CommonTokenFactory)
        1    0.000    0.000    0.000    0.000 CommonTokenFactory.py:29(__init__)
        1    0.000    0.000    0.125    0.125 CommonTokenStream.py:32(<module>)
        1    0.000    0.000    0.000    0.000 CommonTokenStream.py:37(CommonTokenStream)
        1    0.000    0.000    0.001    0.001 DER.py:1(<module>)
        1    0.000    0.000    0.000    0.000 DFA.py:13(DFA)
       77    0.000    0.000    0.000    0.000 DFA.py:16(__init__)
        1    0.000    0.000    0.000    0.000 DFA.py:5(<module>)
        1    0.000    0.000    0.000    0.000 DFAState.py:13(PredPrediction)
        1    0.000    0.000    0.000    0.000 DFAState.py:47(DFAState)
        2    0.000    0.000    0.000    0.000 DFAState.py:53(__init__)
        1    0.000    0.000    0.000    0.000 DFAState.py:8(<module>)
        1    0.000    0.000    0.000    0.000 DiagnosticErrorListener.py:27(<module>)
        1    0.000    0.000    0.000    0.000 DiagnosticErrorListener.py:32(DiagnosticErrorListener)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:1(<module>)
        3    0.000    0.000    0.018    0.006 ECAPA_TDNN.py:109(__init__)
        3    0.000    0.000    0.017    0.006 ECAPA_TDNN.py:120(<listcomp>)
      282    0.404    0.001    7.372    0.026 ECAPA_TDNN.py:132(forward)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:147(SEBlock)
        3    0.000    0.000    0.006    0.002 ECAPA_TDNN.py:169(__init__)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:18(Conv1d)
      277    3.034    0.011    3.639    0.013 ECAPA_TDNN.py:181(forward)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:198(AttentiveStatisticsPooling)
       38    0.000    0.000    0.163    0.004 ECAPA_TDNN.py:21(__init__)
        1    0.000    0.000    0.012    0.012 ECAPA_TDNN.py:219(__init__)
       89    7.486    0.084  297.943    3.348 ECAPA_TDNN.py:233(forward)
      178   15.748    0.088   18.983    0.107 ECAPA_TDNN.py:243(_compute_statistics)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:25(BatchNorm1d)
       31    0.000    0.000    0.006    0.000 ECAPA_TDNN.py:28(__init__)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:285(SERes2NetBlock)
        3    0.000    0.000    0.073    0.024 ECAPA_TDNN.py:313(__init__)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:32(TDNNBlock)
      282    4.345    0.015  113.586    0.403 ECAPA_TDNN.py:355(forward)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:369(ECAPA_TDNN)
        1    0.000    0.000    0.172    0.172 ECAPA_TDNN.py:400(__init__)
       94    2.129    0.023  455.409    4.845 ECAPA_TDNN.py:474(forward)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:508(Classifier)
        1    0.000    0.000    0.011    0.011 ECAPA_TDNN.py:534(__init__)
       30    0.000    0.000    0.153    0.005 ECAPA_TDNN.py:59(__init__)
     2775    6.668    0.002  394.425    0.142 ECAPA_TDNN.py:79(forward)
        1    0.000    0.000    0.000    0.000 ECAPA_TDNN.py:84(Res2NetBlock)
        1    0.000    0.000    0.000    0.000 ElementPath.py:334(_SelectorContext)
        1    0.000    0.000    0.001    0.001 ElementPath.py:59(<module>)
        1    0.000    0.000    0.002    0.002 ElementTree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:106(ParseError)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1116(_ListDataStream)
        5    0.000    0.000    0.000    0.000 ElementTree.py:1233(iterparse)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
      102    0.000    0.000    0.001    0.000 ElementTree.py:1251(iterator)
        5    0.000    0.000    0.000    0.000 ElementTree.py:1267(IterParseIterator)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1281(XMLPullParser)
        5    0.000    0.000    0.000    0.000 ElementTree.py:1283(__init__)
        5    0.000    0.000    0.000    0.000 ElementTree.py:1295(feed)
        2    0.000    0.000    0.000    0.000 ElementTree.py:1305(_close_and_return_root)
      109    0.000    0.000    0.000    0.000 ElementTree.py:1319(read_events)
       57    0.000    0.000    0.003    0.000 ElementTree.py:1334(XML)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1393(TreeBuilder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1515(XMLParser)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1778(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 ElementTree.py:477(QName)
        1    0.000    0.000    0.000    0.000 ElementTree.py:525(ElementTree)
       12    0.000    0.000    0.000    0.000 ElementTree.py:994(register_namespace)
        1    0.000    0.000    0.000    0.000 ErrorListener.py:11(<module>)
        1    0.000    0.000    0.000    0.000 ErrorListener.py:13(ErrorListener)
        1    0.000    0.000    0.000    0.000 ErrorListener.py:27(ConsoleErrorListener)
        1    0.000    0.000    0.000    0.000 ErrorListener.py:50(ProxyErrorListener)
        1    0.000    0.000    0.000    0.000 ErrorStrategy.py:17(ErrorStrategy)
        1    0.000    0.000    0.000    0.000 ErrorStrategy.py:41(DefaultErrorStrategy)
        1    0.000    0.000    0.000    0.000 ErrorStrategy.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ErrorStrategy.py:686(BailErrorStrategy)
        1    0.000    0.000    0.000    0.000 Errors.py:101(NoViableAltException)
        1    0.000    0.000    0.000    0.000 Errors.py:126(InputMismatchException)
        1    0.000    0.000    0.000    0.000 Errors.py:138(FailedPredicateException)
        1    0.000    0.000    0.000    0.000 Errors.py:16(UnsupportedOperationException)
        1    0.000    0.000    0.000    0.000 Errors.py:161(ParseCancellationException)
        1    0.000    0.000    0.000    0.000 Errors.py:21(IllegalStateException)
        1    0.000    0.000    0.000    0.000 Errors.py:26(CancellationException)
        1    0.000    0.000    0.000    0.000 Errors.py:41(RecognitionException)
        1    0.000    0.000    0.002    0.002 Errors.py:7(<module>)
        1    0.000    0.000    0.000    0.000 Errors.py:82(LexerNoViableAltException)
        1    0.000    0.000    0.008    0.008 ExifTags.py:12(<module>)
        1    0.000    0.000    0.002    0.002 ExifTags.py:20(Base)
        1    0.000    0.000    0.000    0.000 ExifTags.py:294(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:304(GPS)
        1    0.000    0.000    0.000    0.000 ExifTags.py:340(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:343(Interop)
        1    0.000    0.000    0.000    0.000 ExifTags.py:351(IFD)
        1    0.000    0.000    0.000    0.000 ExifTags.py:359(LightSource)
        1    0.000    0.000    0.000    0.000 FileStream.py:12(<module>)
        1    0.000    0.000    0.000    0.000 FileStream.py:16(FileStream)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:104(GimpGradientFile)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:66(GradientFile)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:17(<module>)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:22(GimpPaletteFile)
        1    0.000    0.000    0.000    0.000 Image.py:157(Transpose)
        1    0.000    0.000    0.000    0.000 Image.py:168(Transform)
        1    0.000    0.000    0.000    0.000 Image.py:177(Resampling)
        1    0.000    0.000    0.000    0.000 Image.py:196(Dither)
        1    0.000    0.000    0.000    0.000 Image.py:204(Palette)
        1    0.000    0.000    0.000    0.000 Image.py:209(Quantize)
        1    0.000    0.000    0.015    0.015 Image.py:27(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:2844(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 Image.py:2853(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 Image.py:3392(register_open)
        1    0.000    0.000    0.000    0.000 Image.py:3407(register_mime)
        1    0.000    0.000    0.000    0.000 Image.py:3418(register_save)
        1    0.000    0.000    0.000    0.000 Image.py:3429(register_save_all)
        2    0.000    0.000    0.000    0.000 Image.py:3441(register_extension)
        1    0.000    0.000    0.000    0.000 Image.py:3452(register_extensions)
        1    0.000    0.000    0.000    0.000 Image.py:3561(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 Image.py:3597(Exif)
        1    0.000    0.000    0.000    0.000 Image.py:453(_E)
        1    0.000    0.000    0.000    0.000 Image.py:496(Image)
        1    0.000    0.000    0.000    0.000 Image.py:85(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 Image.py:89(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 ImageChops.py:18(<module>)
        1    0.000    0.000    0.000    0.000 ImageColor.py:20(<module>)
        1    0.000    0.000    0.000    0.000 ImageDraw.py:33(<module>)
        1    0.000    0.000    0.000    0.000 ImageDraw.py:48(ImageDraw)
        1    0.000    0.000    0.001    0.001 ImageEnhance.py:21(<module>)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:24(_Enhance)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:39(Color)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:57(Contrast)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:74(Brightness)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:90(Sharpness)
        1    0.000    0.000    0.000    0.000 ImageFile.py:30(<module>)
        1    0.000    0.000    0.000    0.000 ImageFile.py:328(StubImageFile)
        1    0.000    0.000    0.000    0.000 ImageFile.py:358(Parser)
        1    0.000    0.000    0.000    0.000 ImageFile.py:590(PyCodecState)
        1    0.000    0.000    0.000    0.000 ImageFile.py:601(PyCodec)
        1    0.000    0.000    0.000    0.000 ImageFile.py:673(PyDecoder)
        1    0.000    0.000    0.000    0.000 ImageFile.py:722(PyEncoder)
        1    0.000    0.000    0.000    0.000 ImageFile.py:85(ImageFile)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:106(MinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:121(MaxFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:136(ModeFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:154(GaussianBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:17(<module>)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:171(BoxBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:192(UnsharpMask)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:20(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:218(BLUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:231(CONTOUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:24(MultibandFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:242(DETAIL)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:253(EDGE_ENHANCE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:264(EDGE_ENHANCE_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:275(EMBOSS)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:28(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:286(FIND_EDGES)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:297(SHARPEN)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:308(SMOOTH)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:319(SMOOTH_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:332(Color3DLUT)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:36(Kernel)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:66(RankFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:91(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageFont.py:214(FreeTypeFont)
        1    0.000    0.000    0.002    0.002 ImageFont.py:28(<module>)
        1    0.000    0.000    0.000    0.000 ImageFont.py:41(Layout)
        1    0.000    0.000    0.000    0.000 ImageFont.py:57(_ImagingFtNotInstalled)
